Restaurant ID,Name,Cuisine,Locality,City,Latitude,Longitude,Rating,Total Number Ratings,Delivery
16602413,Pho Phu Quoc,Vietnamese,Dickson,ACT,-35.2514310000,149.1369320000,4.3,54,No
16602399,Ottoman Cuisine,"Mediterranean, Turkish",Barton,ACT,-35.3057290000,149.1353150000,4.3,42,No
16602423,Double Shot Deakin,"Coffee and Tea, Burger, Fast Food",Deakin,ACT,-35.3144273000,149.1078276000,3.7,110,No
16602445,Bicicletta,Italian,Civic,ACT,-35.2841870000,149.1235960000,3.6,78,No
16603083,Chez Frederic,"Desserts, Diner, Italian",Braddon,ACT,-35.2742382000,149.1328154000,4.1,59,No
16602438,Gus' Cafe,Cafe Food,Civic,ACT,-35.2787630000,149.1319270000,3.8,65,No
16602392,Dickson Dumpling House,Chinese,Dickson,ACT,-35.2513240000,149.1358950000,4.2,74,No
16602345,Rubicon,"European, Modern Australian",Griffith,ACT,-35.3280910000,149.1425630000,4.5,36,No
16602380,Griffith Vietnamese Restaurant,Vietnamese,Griffith,ACT,-35.3281760000,149.1428570000,4.2,49,No
16602875,Malaysian Chapter,"Asian, Malaysian",Belconnen,ACT,-35.2411132000,149.0627531000,4.1,81,Yes
16602483,Lanterne Rooms,"Asian, Malaysian",Campbell,ACT,-35.2895130000,149.1534880000,4.3,29,No
16602411,Parlour Wine Room,"Spanish, Tapas",Acton,ACT,-35.2809942000,149.1213974000,4.0,60,No
16603003,Via Dolce,"Desserts, Italian, Pizza",Civic,ACT,-35.2784598000,149.1329003000,3.2,83,No
16602843,Red Chilli Sichuan Restaurant,"Chinese, Sichuan",Civic,ACT,-35.2781410000,149.1286680000,3.9,68,No
16602350,Debacle,"Breakfast, Diner, Pizza",Braddon,ACT,-35.2716670000,149.1331790000,3.7,70,No
16602476,Pod Food,"European, Modern Australian",Airport & Pialligo,ACT,-35.3074750000,149.1785750000,4.2,60,No
16602898,Lonsdale Street Cafe,"Sandwich, Cafe Food",Braddon,ACT,-35.2724790000,149.1325110000,3.6,58,No
16602464,Burmese Curry Place,Asian,Civic,ACT,-35.2794690000,149.1299680000,4.3,45,No
16603300,Fox and Bow,"Coffee and Tea, Cafe Food",Farrer,ACT,-35.3753814000,149.1018089000,3.9,59,No
16603104,Tree Eighty3,"Burger, Coffee and Tea, Cafe Food",Civic,ACT,-35.2795150000,149.1309010000,3.9,35,No
16603013,Beach Burrito Company,"Mexican, Vegetarian",Civic,ACT,-35.2791304000,149.1318556000,3.1,68,No
16603350,Pialligo Estate Farmhouse,"Modern Australian, Australian",Airport & Pialligo,ACT,-35.3107000000,149.1791350000,4.2,38,No
16602780,Maple & Clove,"Breakfast, Modern Australian",Barton,ACT,-35.3119901000,149.1336292000,3.3,86,No
16602671,Mr Shabu Shabu,Japanese,Civic,ACT,-35.2765670000,149.1250260000,3.7,33,No
16602860,Kokoro,Japanese,Gungahlin,ACT,-35.1853424000,149.1335844000,4.1,37,No
16602418,"A Bite To Eat, A Drink As Well","Breakfast, Pizza",Chifley,ACT,-35.3524630000,149.0761870000,3.9,69,No
16603159,Molly,Finger Food,Civic,ACT,-35.2791314000,149.1267715000,4.2,38,No
16602920,Shorty's,"Coffee and Tea, Bar Food, Tapas",Civic,ACT,-35.2779040000,149.1316180000,3.0,66,No
16603184,Stand By Me,"Coffee and Tea, Sandwich, Cafe Food",Lyons,ACT,-35.3393238000,149.0766375000,4.1,45,No
16603295,Marble & Grain,"Desserts, European, Modern Australian",Braddon,ACT,-35.2753802000,149.1311539000,3.8,32,No
16602666,Thai Herb Restaurant,Thai,Gungahlin,ACT,-35.1995087000,149.1503477000,4.3,43,Yes
16602371,The Scholar,Chinese,Dickson,ACT,-35.2505490000,149.1364440000,3.7,54,No
16602638,Public,"Pizza, Bar Food",Griffith,ACT,-35.3201686000,149.1337383000,3.5,71,No
16602340,Tilley's,"Breakfast, Bar Food",Lyneham,ACT,-35.2497917000,149.1270771000,3.7,61,No
16603180,Walt & Burley,"Australian, Bar Food",Kingston,ACT,-35.3111523000,149.1457716000,2.5,92,No
16603066,Chatterbox Espresso Bar,"Breakfast, Coffee and Tea",Belconnen,ACT,-35.2417400000,149.0715700000,4.0,51,No
16602527,Ona Coffee House,"Breakfast, Burger, Coffee and Tea",Fyshwick,ACT,-35.3237110000,149.1793370000,4.2,45,No
16603079,The Mandalay Bus,"Asian, International, Bar Food",Braddon,ACT,-35.2706240000,149.1332361000,4.2,30,No
16602534,Farmers Daughter,"Coffee and Tea, Cafe Food",Yarralumla,ACT,-35.3075180000,149.0972600000,3.8,59,No
16602362,Ramas Restaurant,Indian,Pearce,ACT,-35.3628200000,149.0820470000,4.4,36,No
16602646,Pizza Gusto,"Italian, Pizza",Braddon,ACT,-35.2724790000,149.1325110000,4.4,40,No
16603126,Capitol Bar & Grill,"Italian, Steak, Bar Food",Civic,ACT,-35.2837931000,149.1257501000,3.7,41,No
16602663,Bean and Grain,Coffee and Tea,Fyshwick,ACT,-35.3238290000,149.1551210000,4.0,43,No
16602713,Chong Co Thai Bar and Restaurant,Thai,Belconnen,ACT,-35.2409091000,149.0638989000,4.0,43,No
16603193,Coffee Lab,"Coffee and Tea, Beverages",Civic,ACT,-35.2774841000,149.1328422000,3.8,40,No
16602824,Guzman y Gomez,Mexican,Civic,ACT,-35.2790202000,149.1332490000,4.0,28,No
18279235,Soi Noodle Bar,Asian Fusion,Civic,ACT,-35.2790340000,149.1332510000,3.8,31,No
16602620,Tu Do Vietnamese,"Asian, Vietnamese",O'Connor,ACT,-35.2639270000,149.1224480000,3.9,37,No
16602632,Belluci's,Italian,Griffith,ACT,-35.3184460000,149.1316400000,3.4,45,No
16603185,Pomegranate,"Mediterranean, Turkish, Modern Australian",Kingston,ACT,-35.3151730000,149.1401280000,4.0,27,No
16602354,Waters Edge Restaurant,Australian,Parkes,ACT,-35.3015330000,149.1336980000,3.8,34,No
16602574,Trevs @Dickson,"Breakfast, Pizza, Modern Australian",Dickson,ACT,-35.2499400000,149.1360000000,3.9,45,No
16602705,Tak Kee Roast Inn,"Asian, Chinese",Dickson,ACT,-35.2506076000,149.1366287000,4.1,33,No
16609793,Mylan,Vietnamese,Wollongong,Wollongong,-34.4237710000,150.8935090000,4.4,48,No
16611334,His Boy Elroy,Australian,Wollongong,Wollongong,-34.4238380000,150.8932600000,4.9,34,No
16609717,Lee and Me,"Breakfast, Coffee and Tea",Wollongong,Wollongong,-34.4257890000,150.8984680000,4.3,53,No
16609740,Diggies,"Breakfast, Modern Australian",Wollongong,Wollongong,-34.4094810000,150.8997960000,3.4,63,No
16609737,Samaras,"Mediterranean, Middle Eastern",Wollongong,Wollongong,-34.4257350000,150.9000090000,4.5,46,No
16609752,The Lagoon,"Seafood, Modern Australian",Wollongong,Wollongong,-34.4125210000,150.8999480000,3.8,37,No
16609597,Bombora Seafood,"Seafood, Steak",Wollongong,Wollongong,-34.4206730364,150.9069210291,3.8,30,No
16612287,Jasmine Rice,Thai,Wollongong,Wollongong,-34.4164840000,150.8933400000,3.9,26,No
16612528,Kinn Thai Restaurant,Thai,Wollongong,Wollongong,-34.4245879000,150.8942418000,4.0,28,No
16610681,Sakura Sushi Japanese Restaurant,Japanese,Wollongong,Wollongong,-34.4254080000,150.9003020000,4.2,22,No
16610420,Bangkok Balcony,"Asian, Thai",Wollongong,Wollongong,-34.4254660000,150.8732100000,3.9,15,No
16609907,Levendi,"Burger, Coffee and Tea, Seafood",Wollongong,Wollongong,-34.4218955000,150.9044503000,3.6,46,No
16609738,Roppongi,Japanese,Wollongong,Wollongong,-34.4229130000,150.8910830000,4.0,25,No
16610469,Lower East Cafe,Cafe Food,Wollongong,Wollongong,-34.4255160000,150.8991190000,3.7,23,No
16609714,Caveau,French,Wollongong,Wollongong,-34.4255220000,150.8928070000,3.9,24,No
17842186,Rookie Eatery,"Modern Australian, Australian",Wollongong,Wollongong,-34.4222793000,150.8937180000,3.7,10,No
16610136,Amigos Mexican,Mexican,Wollongong,Wollongong,-34.4255490000,150.8927920000,3.8,22,No
16611081,Harbourfront Restaurant,Seafood,Wollongong,Wollongong,-34.4222950000,150.9092930000,3.9,19,No
16610808,Mango Tree Cafe & Restaurant,"Breakfast, Indian, Modern Australian",Wollongong,Wollongong,-34.4154820000,150.9007110000,3.9,30,No
16611412,Living Room Cafe/Bar,"Mediterranean, Modern Australian",Wollongong,Wollongong,-34.4240760000,150.8933776000,3.6,9,No
16610417,Chef's Choice,Chinese,Wollongong,Wollongong,-34.4236985000,150.8933769000,3.9,14,No
16609958,Jj's Indian Restaurant,Indian,Wollongong,Wollongong,-34.4257620000,150.9000090000,4.1,21,No
16610740,Lupa Woodfired Pizza,"Italian, Pizza",Wollongong,Wollongong,-34.4215370000,150.8934320000,4.2,24,No
17842259,Kürtősh House No.5 Wollongong,Cafe Food,Wollongong,Wollongong,-34.4245879000,150.8942418000,3.9,15,No
17842264,Da Orlando Woodfire Pizzeria,Pizza,Wollongong,Wollongong,-34.4342270000,150.8917300000,3.7,13,Yes
16610014,Food World Gourmet Cafe,Chinese,Wollongong,Wollongong,-34.4220040000,150.8956880000,3.8,21,No
16612688,Humber Lounge Bar Cafe,"Tapas, Bar Food, Cafe Food",Wollongong,Wollongong,-34.4248250000,150.8925316000,3.0,15,No
16610235,Litani's Lebanese Restaurant,"Breakfast, Mediterranean",Wollongong,Wollongong,-34.4252360000,150.8997960000,3.5,20,No
17842301,Raw Energy,"Healthy Food, Cafe Food",Wollongong,Wollongong,-34.4245610000,150.8994620000,3.2,7,No
16611164,FUKU,"Asian, Chinese, Japanese",Wollongong,Wollongong,-34.4256837000,150.8991711000,3.5,17,Yes
16609596,Aqua,Modern Australian,Wollongong,Wollongong,-34.4179061000,150.9020813000,3.3,15,No
18283869,Bull & Bear,"Modern Australian, Cafe Food",Wollongong,Wollongong,-34.4220570000,150.8929430000,3.5,11,No
16612675,Sifters Espresso,"Coffee and Tea, Modern Australian, Cafe Food",Wollongong,Wollongong,-34.4229840000,150.8926210000,3.4,10,No
16611345,Chocolateria San Churro,"Coffee and Tea, Desserts, Spanish, Ice Cream",Wollongong,Wollongong,-34.4255713000,150.8943189000,3.7,7,No
16610414,Thai Carnation,"Asian, Thai",Wollongong,Wollongong,-34.4256979000,150.8999473000,3.8,10,No
17978799,Hungry Wolf,Modern Australian,Wollongong,Wollongong,-34.4259791594,150.8989484485,3.6,2,No
16609739,Cosa Nostra Ristorante Pizza & Gelato,"Italian, Pizza",Wollongong,Wollongong,-34.4247780000,150.8998870000,2.7,11,No
16612297,Dagwood Bar & Kitchen,"Coffee and Tea, Australian, Bar Food",Wollongong,Wollongong,-34.4246700000,150.8995720000,3.9,7,No
16609704,Thai Basil Cafe,Thai,Wollongong,Wollongong,-34.4253850000,150.8928380000,3.9,11,No
16609892,Lorenzo's Diner,Others,Wollongong,Wollongong,-34.4255370000,150.8927920000,3.4,8,No
17842189,Jimmy's Burger Bar,Burger,Wollongong,Wollongong,-34.4258312000,150.8993242000,3.7,9,No
16611242,Meni Cafe,"Breakfast, Coffee and Tea",Wollongong,Wollongong,-34.4255390000,150.8849400000,2.9,10,No
16610955,Marco's,Italian,Wollongong,Wollongong,-34.4247110000,150.9001838000,3.2,11,No
16611978,Bostons Espresso,"Coffee and Tea, Sandwich",Wollongong,Wollongong,-34.4271410000,150.8910210000,3.7,10,No
16611627,Chargoal,Mediterranean,Wollongong,Wollongong,-34.4268629000,150.9019982000,3.3,16,No
16610413,The Illawarra Brewery,Modern Australian,Wollongong,Wollongong,-34.4252014000,150.9023681000,2.8,11,No
16609732,Turkish Paradise,"Mediterranean, Turkish",Wollongong,Wollongong,-34.4257890000,150.8984680000,3.9,9,No
16610090,Crystal Thai Cuisine,Thai,Wollongong,Wollongong,-34.4255140000,150.8928070000,3.9,8,No
18284939,Saigon Senses,Vietnamese,Wollongong,Wollongong,-34.4245970000,150.8942420000,3.3,7,No
17974897,Miss Lee,Chinese,Wollongong,Wollongong,-34.4278077492,150.8930607140,3.6,9,No
16609886,North Beach Kiosk,"Breakfast, Burger, Coffee and Tea",Wollongong,Wollongong,-34.4218710000,150.9042820000,3.3,9,No
17974868,Kneading Ruby,Pizza,Wollongong,Wollongong,-34.4247710000,150.8919090000,3.7,6,No
16610491,Ha Long Bay,"Asian, Vietnamese",Wollongong,Wollongong,-34.4256610000,150.8996880000,2.3,9,No
16610419,Hanoi Vietnamese Takeaway Food,"Asian, Vietnamese",Wollongong,Wollongong,-34.4258592000,150.8877601000,3.5,8,No
17974863,Quay Canteen,Vietnamese,Wollongong,Wollongong,-34.4254839000,150.8951851000,3.6,8,No
16609882,Nonabel Restaurant & Cafe,"Coffee and Tea, Middle Eastern, Pizza",Wollongong,Wollongong,-34.4148090000,150.8925170000,3.5,10,No
16611652,Léchappé Cycle Cafe,"Coffee and Tea, Sandwich, Cafe Food",Wollongong,Wollongong,-34.4307400000,150.8929830000,3.6,5,No
16610236,Top Choice Restaurant,"Asian, Thai",Wollongong,Wollongong,-34.4245000000,150.9002840000,3.9,5,No
16611016,Anchorage Restaurant,"Seafood, Modern Australian",Wollongong,Wollongong,-34.4207471000,150.9025320000,2.5,4,No
16612291,Balinese Spice Magic,"Indonesian, International, Bar Food",Wollongong,Wollongong,-34.4221260000,150.8933530000,3.8,7,No
16611695,Hideaway Cafe & Restaurant,"Breakfast, Burger, Italian",Wollongong,Wollongong,-34.4261410000,150.8953090000,3.4,4,No
17974870,Steamers Bar and Grill,"Australian, Bar Food, Grill, Healthy Food, Modern Australian",Wollongong,Wollongong,-34.4227135349,150.9062547858,3.2,4,No
17974898,Julianna's Buffet,Modern Australian,Wollongong,Wollongong,-34.4206569952,150.8968305588,0,0,No
17973745,Mr Crown,Bar Food,Wollongong,Wollongong,-34.4232091392,150.8961267646,2.8,5,No
16610960,Crown Cafe & Catering,"Breakfast, Coffee and Tea, Sandwich",Wollongong,Wollongong,-34.4256593000,150.8867333000,3.7,5,Yes
18075384,Toro Robata Sushi,"Japanese, Sushi",Wollongong,Wollongong,-34.4266410000,150.8998820000,3.4,4,No
16610827,Zambrero Wollongong,Mexican,Wollongong,Wollongong,-34.4258886000,150.8992092000,3.1,2,No
17974889,Moon’s Fresh Sushi,"Japanese, Sushi",Wollongong,Wollongong,-34.4277700000,150.8867450000,0,1,No
17745773,Norma’s Burger Bar,Burger,Wollongong,Wollongong,-34.4250090275,150.8942247927,0,2,No
17974867,Stonegrill at The Builders,"Modern Australian, Australian",Wollongong,Wollongong,-34.4207290000,150.8966480000,3.5,2,No
18446289,Dew Drop Inn,"Tea, Coffee and Tea, Dumplings, Vegetarian",Wollongong,Wollongong,-34.4657420000,150.8480780000,2.9,2,No
16612292,Pot of Gold Mexican Cantina,Mexican,Wollongong,Wollongong,-34.4249750000,150.8955990000,3.6,8,No
16612321,Chicko's,Burger,Wollongong,Wollongong,-34.4262147000,150.9020034000,3.0,4,No
16609876,Cold Rock Ice Creamery,Desserts,Wollongong,Wollongong,-34.4233700000,150.8943480000,2.6,3,No
17974895,Illnara Korean Restaurant,"Korean, Asian Fusion, Korean BBQ",Wollongong,Wollongong,-34.4254890000,150.8953430000,3.1,3,No
16609874,The Asian Takeaway,Asian,Wollongong,Wollongong,-34.4162330000,150.8850560000,3.9,6,No
16610411,Coconut Thai,Thai,Wollongong,Wollongong,-34.4240212000,150.8934566000,3.0,6,No
16611071,Ghedia's Indian Restaurant,Indian,Wollongong,Wollongong,-34.4254180000,150.9002855000,3.1,4,Yes
18279022,The White Rabbit,Cafe Food,Wollongong,Wollongong,-34.4200000000,150.9000000000,0,2,No
16611664,Tony's Chicken Shop,"Greek, Fish and Chips",Wollongong,Wollongong,-34.4262870000,150.8775220000,3.1,4,Yes
16612187,Swell Coffee,Others,Wollongong,Wollongong,-34.4253616000,150.8960247000,3.2,4,No
17974856,Casablanca On Crown,Moroccan,Wollongong,Wollongong,-34.4255240000,150.8992470000,3.5,3,No
16612530,Grill'd - Wollongong,Burger,Wollongong,Wollongong,-34.4248500000,150.8931475000,3.4,4,No
16610312,Fontana Italian Restaurant and Cocktail Bar,Italian,Wollongong,Wollongong,-34.4258310000,150.8988040000,3.3,3,No
16610989,Curryvillage Indian Restaurant,Indian,Wollongong,Wollongong,-34.4230230000,150.8936577000,3.0,3,Yes
19027883,Sneaky Burger,Burger,Wollongong,Wollongong,-34.4262370000,150.8990880000,3.7,6,No
16611379,Flavours on Crown,"Breakfast, Burger, Mediterranean",Wollongong,Wollongong,-34.4258275000,150.8988922000,3.2,3,No
18075376,Manjit’s On Crown,Indian,Wollongong,Wollongong,-34.4256560000,150.8996880000,3.3,1,No
16611148,Cafe on Legs - Kitchen + Bar,"Breakfast, Mediterranean, Bar Food",Wollongong,Wollongong,-34.4254080000,150.9003020000,3.6,4,No
17842267,Bluorange,"Tapas, Cafe Food",Wollongong,Wollongong,-34.4178390000,150.9014750000,2.9,2,No
16612430,Guzman Y Gomez,"Latin American, Mexican",Wollongong,Wollongong,-34.4254909000,150.8931222000,3.8,3,No
16611639,McColl's Kitchen @ Dicey Riley's Hotel,Bar Food,Wollongong,Wollongong,-34.4257717000,150.8888099000,0,1,No
16610147,Napoli Pizza,Pizza,Wollongong,Wollongong,-34.4261820000,150.8951870000,3.6,0,Yes
17842303,Square,,Wollongong,Wollongong,-34.4255160000,150.8953390000,3.5,3,No
16610512,Bar Pelligrini,"Coffee and Tea, Italian",Wollongong,Wollongong,-34.4238660000,150.8936760000,3.7,4,No
17974891,Bubbleberry - Frozen Yogurt and Bubble Tea,"Korean, Fusion, Bubble Tea, Frozen Yogurt, Burger",Wollongong,Wollongong,-34.4232040000,150.8939990000,0,2,No
16612042,Domino's,Pizza,Wollongong,Wollongong,-34.4214741000,150.8938263000,2.8,4,Yes
18249070,All Good Things Organic,Cafe Food,Wollongong,Wollongong,-34.4260588072,150.8920283492,0,0,No
18075386,Ziggy’s House of Nomms,"Asian, Chinese, Coffee and Tea",Wollongong,Wollongong,-34.4231860000,150.8936480000,0,1,No
16610408,House of Thai Cuisine,"Asian, Thai",Wollongong,Wollongong,-34.4223457000,150.8938178000,3.2,3,Yes
16610407,Bocados,"Spanish, Tapas",Newcastle,Newcastle,-32.9289380000,151.7836600000,4.2,30,No
16610152,Talulah Bar,"Breakfast, International, Tapas",Newcastle,Newcastle,-32.9385680000,151.7605740000,4.9,36,No
16611821,One Penny Black,Cafe Food,Newcastle,Newcastle,-32.9271542000,151.7815427000,4.0,31,No
16610196,Subo,Modern Australian,Newcastle,Newcastle,-32.9274560000,151.7667540000,4.4,15,No
16610175,Sprout Dining,Modern Australian,Newcastle,Newcastle,-32.9254040000,151.7704470000,4.3,27,No
16611247,Ground Floor Cafe,Cafe Food,Newcastle,Newcastle,-32.9273137000,151.7819407000,3.5,18,No
16611289,Saigon Feast,"Asian, Vietnamese",Newcastle,Newcastle,-32.9265601000,151.7762111000,4.2,20,No
16610680,Estabar - Gelati and Espresso,"Coffee and Tea, Desserts, Cafe Food",Newcastle,Newcastle,-32.9290879000,151.7896745000,4.1,17,No
16611393,Nagisa Japanese Restaurant,"Japanese, Sushi",Newcastle,Newcastle,-32.9254010000,151.7717990000,3.8,13,No
16610358,Scratchley's on the Wharf,"Seafood, Modern Australian",Newcastle,Newcastle,-32.9257860000,151.7792376000,3.6,19,No
16610816,Rustica,"Desserts, Mediterranean",Newcastle,Newcastle,-32.9295340000,151.7851020000,3.9,19,No
16609777,Jonah's on the Beach,"Seafood, Modern Australian",Newcastle,Newcastle,-32.9284130000,151.7878570000,3.8,15,No
17989599,Doughheads,Desserts,Newcastle,Newcastle,-32.9265484788,151.7795232268,3.6,18,No
16611024,Restaurant Mason,"French, Modern Australian",Newcastle,Newcastle,-32.9280261000,151.7849128000,3.9,19,No
16612316,The Lucky Hotel,"American, BBQ, Bar Food",Newcastle,Newcastle,-32.9264545000,151.7771349000,3.1,20,No
16610662,Honeysuckle Hotel,"Pizza, Bar Food, Modern Australian",Newcastle,Newcastle,-32.9259407000,151.7662482000,3.3,12,No
16611856,Saluna Kitchen + Coffee,"Coffee and Tea, Cafe Food",Newcastle,Newcastle,-32.9273912000,151.7782042000,3.6,10,No
16610670,Dockyard,"Bar Food, Tapas",Newcastle,Newcastle,-32.9256038000,151.7713543000,3.9,11,No
16612269,Cirque Cafe,Modern Australian,Newcastle,Newcastle,-32.9270840000,151.7831520000,3.7,11,No
16612570,Newy Burger Co,Burger,Newcastle,Newcastle,-32.9274852336,151.7696344047,3.5,10,No
17989546,Blue Door,American,Newcastle,Newcastle,-32.9272300000,151.7728890000,3.2,10,No
16609841,Liquid Gold,Breakfast,Newcastle,Newcastle,-32.9293710000,151.7860410000,3.4,21,No
16612634,Six Degrees,"Bar Food, Australian",Newcastle,Newcastle,-32.9257960000,151.7810790000,3.2,26,No
16611333,Good Brother,Coffee and Tea,Newcastle,Newcastle,-32.9285407000,151.7832410000,3.9,10,No
16611899,Uprising Kitchen and Bakery,"Coffee and Tea, Cafe Food",Newcastle,Newcastle,-32.9122900000,151.7565370000,3.9,11,No
16610150,Silo Restaurant & Lounge,Modern Australian,Newcastle,Newcastle,-32.9254040000,151.7704470000,2.9,16,No
16612112,Napoli Centrale Pizza Bar,Italian,Newcastle,Newcastle,-32.9271414000,151.7771737000,3.4,13,No
16610443,Blue Door Cafe,,Newcastle,Newcastle,-32.9272760000,151.7727690000,3.3,12,Yes
16610937,Queens Wharf Hotel,Australian,Newcastle,Newcastle,-32.9257960000,151.7810790000,3.0,14,No
16610633,Lotus Espresso,"Coffee and Tea, Modern Australian",Newcastle,Newcastle,-32.9386082000,151.7608260000,3.8,5,No
16610332,Three Bean Espresso,Modern Australian,Newcastle,Newcastle,-32.9240549000,151.7464544000,3.9,7,No
16610616,Hog's Australia's Steakhouse,"Steak, American",Newcastle,Newcastle,-32.9252330000,151.7700350000,2.7,10,No
16610155,Longworth House,"International, Tapas",Newcastle,Newcastle,-32.9266930000,151.7828670000,3.8,7,No
16609845,Source Cafe,Others,Newcastle,Newcastle,-32.9147340000,151.7589570000,3.5,10,No
16612117,Serambi,"Chinese, Indian, Malaysian",Newcastle,Newcastle,-32.9341279000,151.7692336000,3.6,8,No
16609599,Chinois,Chinese,Newcastle,Newcastle,-32.9281580000,151.7704930000,3.9,8,No
16611849,Asa-Don,Japanese,Newcastle,Newcastle,-32.9271959000,151.7768682000,3.6,7,No
17842249,Moor,"Mediterranean, Australian, Cafe Food",Newcastle,Newcastle,-32.9281450000,151.7849300000,3.7,7,No
16611936,Una Volta,"Desserts, Italian",Newcastle,Newcastle,-32.9276130000,151.7798540000,3.0,3,No
16612121,Newcastle Diggers Club,"Asian, Chinese",Newcastle,Newcastle,-32.9267966000,151.7836511000,3.3,5,No
16611305,The Landing Bar & Kitchen,"Pizza, Modern Australian",Newcastle,Newcastle,-32.9254010000,151.7717990000,2.9,5,No
16611785,Cazador,Tapas,Newcastle,Newcastle,-32.9271617000,151.7816363000,3.6,5,No
16611735,The Squire's Maiden,Others,Newcastle,Newcastle,-32.9254449889,151.7693832884,3.3,8,No
16610780,Ristorante Il Grifone,"Italian, Mediterranean",Newcastle,Newcastle,-32.9256094000,151.7713336000,3.4,8,No
16609868,Harrys Cafe De Wheels,Others,Newcastle,Newcastle,-32.9257880000,151.7788168000,3.1,6,No
16612026,The Beach House,"Seafood, Australian",Newcastle,Newcastle,-32.9254630000,151.7692760000,3.1,9,No
16610995,Surtaj Indian Restaurant,Indian,Newcastle,Newcastle,-32.9266409000,151.7762610000,3.7,9,No
16611149,Muchos,Mexican,Newcastle,Newcastle,-32.9386082000,151.7608260000,3.0,5,No
17874753,Foghorn Brewhouse,"American, Pizza",Newcastle,Newcastle,-32.9277200000,151.7749290000,3.5,3,No
17874729,The Tea Project,"Beverages, Desserts",Newcastle,Newcastle,-32.9272920000,151.7768250000,2.8,5,No
16612176,Larna Thai,Thai,Newcastle,Newcastle,-32.9254010000,151.7717990000,3.2,4,No
16611840,Hello Naomi,"Bakery, Coffee and Tea",Newcastle,Newcastle,-32.9271817000,151.7769723000,3.8,1,No
16611726,Reserve Wine Bar,Tapas,Newcastle,Newcastle,-32.9273520000,151.7830730000,3.5,5,No
16610552,Hamburger Haven,Burger,Newcastle,Newcastle,-32.9275020000,151.7697000000,3.7,5,No
16612233,Heritage Indian Cuisine,Indian,Newcastle,Newcastle,-32.9252330000,151.7700350000,2.8,7,No
16610963,Customs House Hotel,"Burger, Bar Food, Seafood",Newcastle,Newcastle,-32.9266580000,151.7852260000,3.9,1,No
19018006,Susuru Ramen & Gyoza,"Japanese, Ramen",Newcastle,Newcastle,-32.9272100000,151.7782240000,0,2,No
16611216,Agosti Espresso,Coffee and Tea,Newcastle,Newcastle,-32.9273490000,151.7752110000,2.9,1,No
17874772,Momo Wholefood,"Vegetarian, Healthy Food, Burger, Salad",Newcastle,Newcastle,-32.9265950000,151.7776290000,3.1,3,No
16611782,Thara Thong Thai,Thai,Newcastle,Newcastle,-32.9275033000,151.7669453000,3.7,0,No
17874763,Papa's Bagel Bar,"Cafe Food, Coffee and Tea",Newcastle,Newcastle,-32.9275980666,151.7660228536,0,2,No
16611488,Sushi Castle,"Japanese, Korean",Newcastle,Newcastle,-32.9252720000,151.7674640000,3.4,2,No
16612227,Delicious Fine Foods,"Burger, Pizza",Newcastle,Newcastle,-32.9266890000,151.7802050000,2.4,5,No
17874726,Habesha,Ethiopian,Newcastle,Newcastle,-32.9384550000,151.7609520000,0,2,No
16612667,Red Baron's,"European, German, Bar Food",Newcastle,Newcastle,-32.9288880000,151.7834620000,2.6,1,No
16610238,Domino's,Pizza,Newcastle,Newcastle,-32.9275320000,151.7639620000,0,1,Yes
16610405,Bistro Dalby,Modern Australian,Newcastle,Newcastle,-32.9291040000,151.7849233000,2.5,1,No
16611990,Peaberrys Coffee Roasters,Coffee and Tea,Newcastle,Newcastle,-32.9175760000,151.7501870000,3.7,1,No
16611841,Crown & Anchor,"Burger, Bar Food, Modern Australian",Newcastle,Newcastle,-32.9266770000,151.7787110000,3.4,1,No
16611356,Yogurtland,Desserts,Newcastle,Newcastle,-32.9087732000,151.6650459000,3.2,3,No
16612210,The Vital Method,"Coffee and Tea, International",Newcastle,Newcastle,-32.9405700000,151.7609100000,3.3,0,No
17874738,Cravings Restaurant- Hotel Delany,Modern Australian,Newcastle,Newcastle,-32.9317070000,151.7714240000,0,1,No
16611812,Civic Lunch Delights,"Breakfast, Burger, Sandwich",Newcastle,Newcastle,-32.9270301000,151.7719063000,3.6,2,No
16611851,Lans Vietnamese,Vietnamese,Newcastle,Newcastle,-32.9318701000,151.7711425000,3.0,1,No
17874770,The Maryville Tavern,"Pub Food, Australian",Newcastle,Newcastle,-32.9117200000,151.7519540000,0,2,No
16611299,The Clarendon,Bar Food,Newcastle,Newcastle,-32.9270184000,151.7733640000,0,2,No
17874768,Dumpling Flavour,"Asian, Chinese, Dumplings",Newcastle,Newcastle,-32.9303580000,151.7724080000,0,0,No
16609978,Spoon Thai,Others,Newcastle,Newcastle,-32.9723935000,151.7089685000,3.3,0,No
17874767,Milky Lane,"Burger, American, Beverages",Newcastle,Newcastle,-32.9274400131,151.7747757169,0,1,No
17874736,Burwood Bench,Cafe Food,Newcastle,Newcastle,-33.8655440000,151.2076250000,0,1,No
19253131,Lulu's Cafe & Poké,"Cafe Food, Coffee and Tea, Poké",Newcastle,Newcastle,-32.9268270000,151.7768590000,0,0,No
17874764,Shams Afghan Kebab,"Kebab, Afghan",Newcastle,Newcastle,-32.9252209075,151.7700511962,0,2,No
16610038,Relish Kitchen,Breakfast,Newcastle,Newcastle,-32.9406280000,151.7608640000,3.5,0,Yes
16611859,Cafe Plumes,"Breakfast, Coffee and Tea, Modern Australian",Newcastle,Newcastle,-32.9266890000,151.7802050000,0,2,No
